,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
94885,94885,2014-10-26,Adelaide,14.2,28.7,0.0,,,SW,37.0,NE,NE,9.0,7.0,67.0,52.0,1012.8,1008.7,18.3,24.8,0,1,2014,10,26,32,3.9269908169872414,0.7853981633974483,0.7853981633974483,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94886,94886,2014-10-27,Adelaide,13.8,19.7,4.0,14.8,,W,57.0,WSW,WSW,24.0,24.0,56.0,47.0,1016.1,1017.9,15.4,18.5,1,0,2014,10,27,32,3.141592653589793,3.5342917352885173,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94887,94887,2014-10-28,Adelaide,13.6,21.7,0.2,5.0,,NW,41.0,W,SW,15.0,20.0,79.0,47.0,1019.7,1019.4,15.6,20.4,0,0,2014,10,28,32,2.356194490192345,3.141592653589793,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94888,94888,2014-10-29,Adelaide,11.7,24.6,0.0,4.8,,WSW,28.0,NNE,WSW,11.0,13.0,66.0,35.0,1020.3,1017.2,17.4,24.0,0,0,2014,10,29,32,3.5342917352885173,1.1780972450961724,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94889,94889,2014-10-30,Adelaide,10.9,28.2,0.0,4.0,,W,28.0,SE,NW,6.0,9.0,64.0,20.0,1016.8,1013.0,17.2,25.8,0,0,2014,10,30,32,3.141592653589793,5.497787143782138,2.356194490192345,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94890,94890,2014-10-31,Adelaide,14.1,35.2,0.0,5.2,,NNW,48.0,NE,SW,19.0,17.0,18.0,17.0,1005.0,1000.8,26.9,32.4,0,1,2014,10,31,32,1.9634954084936207,0.7853981633974483,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94891,94891,2014-11-01,Adelaide,13.2,17.8,2.0,,,SW,54.0,SW,SW,26.0,28.0,50.0,33.0,1015.1,1018.3,14.3,17.1,1,0,2014,11,1,32,3.9269908169872414,3.9269908169872414,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94892,94892,2014-11-02,Adelaide,11.9,19.9,0.0,,,WSW,33.0,SW,SW,11.0,17.0,43.0,38.0,1026.7,1024.5,14.4,19.4,0,0,2014,11,2,32,3.5342917352885173,3.9269908169872414,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94893,94893,2014-11-03,Adelaide,13.1,29.3,0.0,19.2,,N,46.0,NE,WNW,15.0,9.0,30.0,14.0,1021.5,1017.4,19.4,27.0,0,0,2014,11,3,32,1.5707963267948966,0.7853981633974483,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94894,94894,2014-11-04,Adelaide,16.5,22.5,0.0,6.2,,SW,48.0,SW,SSW,22.0,20.0,70.0,35.0,1017.0,1018.7,17.8,21.7,0,0,2014,11,4,32,3.9269908169872414,3.9269908169872414,4.319689898685965,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94895,94895,2014-11-05,Adelaide,9.9,20.9,0.0,5.8,,SW,39.0,S,SW,13.0,22.0,54.0,44.0,1023.7,1021.3,14.8,19.3,0,0,2014,11,5,32,3.9269908169872414,9.42477796076938,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94896,94896,2014-11-06,Adelaide,9.7,28.9,0.0,5.2,,WNW,28.0,NNE,W,11.0,15.0,33.0,16.0,1018.0,1014.6,17.3,28.3,0,0,2014,11,6,32,2.748893571891069,1.1780972450961724,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94897,94897,2014-11-09,Adelaide,10.5,22.8,0.6,,,WSW,44.0,SSE,WSW,13.0,24.0,56.0,41.0,1025.1,1022.8,16.0,21.7,0,0,2014,11,9,32,3.5342917352885173,5.105088062083414,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94898,94898,2014-11-10,Adelaide,9.9,26.6,0.0,18.4,,W,35.0,WSW,ESE,7.0,13.0,56.0,30.0,1026.1,1022.8,17.1,25.6,0,0,2014,11,10,32,3.141592653589793,3.5342917352885173,5.890486225480862,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94899,94899,2014-11-11,Adelaide,10.7,28.2,0.0,6.2,,N,22.0,NW,WSW,7.0,11.0,46.0,31.0,1022.8,1018.3,18.3,26.7,0,0,2014,11,11,32,1.5707963267948966,2.356194490192345,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94900,94900,2014-11-12,Adelaide,13.5,35.3,0.0,5.0,,W,22.0,,WSW,0.0,13.0,20.0,11.0,1015.8,1012.4,25.9,34.4,0,0,2014,11,12,32,3.141592653589793,,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94901,94901,2014-11-13,Adelaide,23.8,38.8,0.0,9.4,,NW,46.0,NE,WNW,19.0,20.0,10.0,7.0,1009.1,1006.4,30.9,37.6,0,0,2014,11,13,32,2.356194490192345,0.7853981633974483,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94902,94902,2014-11-14,Adelaide,20.6,24.1,0.0,7.6,,SE,37.0,ENE,SSE,9.0,7.0,41.0,46.0,1011.9,1011.9,22.9,23.6,0,0,2014,11,14,32,5.497787143782138,0.3926990816987241,5.105088062083414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94903,94903,2014-11-15,Adelaide,16.2,25.2,0.0,,,WSW,39.0,ENE,WNW,11.0,7.0,48.0,47.0,1010.2,1006.4,20.4,24.6,0,1,2014,11,15,32,3.5342917352885173,0.3926990816987241,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94904,94904,2014-11-16,Adelaide,11.6,20.7,6.0,,,SW,39.0,SW,SSW,20.0,17.0,53.0,42.0,1017.2,1016.6,14.8,19.7,1,0,2014,11,16,32,3.9269908169872414,3.9269908169872414,4.319689898685965,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94905,94905,2014-11-17,Adelaide,12.0,23.0,0.0,11.0,,W,31.0,WSW,W,13.0,15.0,62.0,39.0,1019.4,1018.8,17.1,22.0,0,0,2014,11,17,32,3.141592653589793,3.5342917352885173,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94906,94906,2014-11-18,Adelaide,12.3,24.0,0.0,4.8,,WNW,30.0,SW,W,9.0,11.0,51.0,37.0,1023.2,1020.9,16.8,21.8,0,0,2014,11,18,32,2.748893571891069,3.9269908169872414,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94907,94907,2014-11-19,Adelaide,11.3,33.3,0.0,4.4,,NW,39.0,NNW,WNW,7.0,19.0,41.0,11.0,1016.8,1012.2,21.2,32.7,0,0,2014,11,19,32,2.356194490192345,1.9634954084936207,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94908,94908,2014-11-20,Adelaide,21.1,24.4,0.4,8.0,,NW,41.0,W,NW,7.0,20.0,77.0,82.0,1009.7,1007.6,22.3,22.6,0,1,2014,11,20,32,2.356194490192345,3.141592653589793,2.356194490192345,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94909,94909,2014-11-21,Adelaide,14.5,27.1,6.6,1.8,,SSW,24.0,NW,WNW,7.0,9.0,57.0,27.0,1013.5,1011.4,18.2,25.5,1,1,2014,11,21,32,4.319689898685965,2.356194490192345,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94910,94910,2014-11-22,Adelaide,18.2,24.4,1.6,,,NNE,43.0,,SW,0.0,11.0,89.0,83.0,1010.2,1006.9,19.3,22.3,1,1,2014,11,22,32,1.1780972450961724,,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94911,94911,2014-11-23,Adelaide,12.5,28.2,7.2,,,E,39.0,N,WNW,4.0,15.0,60.0,32.0,1012.2,1012.5,19.6,26.0,1,0,2014,11,23,32,0.0,1.5707963267948966,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94912,94912,2014-11-24,Adelaide,18.2,23.0,0.0,13.8,,WSW,46.0,SW,WSW,19.0,26.0,50.0,51.0,1012.4,1015.0,20.2,20.5,0,0,2014,11,24,32,3.5342917352885173,3.9269908169872414,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94913,94913,2014-11-25,Adelaide,11.1,22.2,0.0,6.2,,SW,31.0,WNW,SSW,7.0,17.0,59.0,31.0,1023.4,1022.5,16.2,20.9,0,0,2014,11,25,32,3.9269908169872414,2.748893571891069,4.319689898685965,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94914,94914,2014-11-26,Adelaide,10.4,25.5,0.0,5.4,,SSE,35.0,SSE,WSW,6.0,20.0,52.0,43.0,1024.1,1021.3,17.5,23.6,0,0,2014,11,26,32,5.105088062083414,5.105088062083414,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94915,94915,2014-11-27,Adelaide,13.2,28.6,0.0,5.8,,SE,31.0,S,SSE,9.0,15.0,52.0,25.0,1024.1,1020.6,19.3,27.4,0,0,2014,11,27,32,5.497787143782138,9.42477796076938,5.105088062083414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94916,94916,2014-11-28,Adelaide,11.9,31.6,0.0,7.2,,WSW,30.0,WNW,SW,7.0,19.0,35.0,23.0,1020.0,1016.4,22.9,29.0,0,0,2014,11,28,32,3.5342917352885173,2.748893571891069,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94917,94917,2014-11-29,Adelaide,15.6,35.7,0.0,,,WNW,30.0,SW,WNW,2.0,11.0,32.0,11.0,1011.8,1008.5,25.6,35.2,0,0,2014,11,29,32,2.748893571891069,3.9269908169872414,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94918,94918,2014-11-30,Adelaide,25.6,30.6,0.0,,,NW,46.0,N,W,19.0,17.0,14.0,37.0,1005.6,1005.7,29.1,29.7,0,0,2014,11,30,32,2.356194490192345,1.5707963267948966,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94919,94919,2014-12-01,Adelaide,17.5,24.6,0.0,20.0,,W,31.0,W,WSW,15.0,15.0,69.0,48.0,1010.3,1009.1,18.7,22.8,0,0,2014,12,1,32,3.141592653589793,3.141592653589793,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94920,94920,2014-12-02,Adelaide,14.3,29.3,0.0,3.8,,ENE,24.0,SSW,SSW,13.0,7.0,53.0,35.0,1010.0,1008.9,20.7,27.5,0,0,2014,12,2,32,0.3926990816987241,4.319689898685965,4.319689898685965,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94921,94921,2014-12-03,Adelaide,20.6,32.8,0.0,4.8,,W,35.0,NNE,W,15.0,20.0,44.0,36.0,1007.9,1006.8,26.3,31.9,0,0,2014,12,3,32,3.141592653589793,1.1780972450961724,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94922,94922,2014-12-04,Adelaide,18.3,25.3,0.0,9.2,,SW,39.0,WSW,WSW,15.0,17.0,71.0,52.0,1013.5,1012.2,20.2,24.5,0,0,2014,12,4,32,3.9269908169872414,3.5342917352885173,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94923,94923,2014-12-08,Adelaide,15.9,29.5,0.0,16.2,,W,39.0,SSW,SSE,6.0,15.0,62.0,44.0,1011.1,1009.7,21.1,26.7,0,0,2014,12,8,32,3.141592653589793,4.319689898685965,5.105088062083414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94924,94924,2014-12-09,Adelaide,14.9,32.3,0.0,6.6,,WSW,30.0,NW,WSW,7.0,17.0,51.0,29.0,1012.8,1011.1,22.4,30.0,0,0,2014,12,9,32,3.5342917352885173,2.356194490192345,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94925,94925,2014-12-10,Adelaide,19.1,23.4,0.0,7.4,,SSE,43.0,SW,NE,6.0,6.0,52.0,88.0,1010.9,1011.8,22.7,19.5,0,1,2014,12,10,32,5.105088062083414,3.9269908169872414,0.7853981633974483,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94926,94926,2014-12-11,Adelaide,15.9,25.8,3.0,2.0,,SE,46.0,NE,SSE,7.0,19.0,57.0,42.0,1016.4,1016.9,18.6,24.8,1,0,2014,12,11,32,5.497787143782138,0.7853981633974483,5.105088062083414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94927,94927,2014-12-14,Adelaide,19.7,28.6,0.4,,,WSW,31.0,W,WSW,6.0,17.0,61.0,39.0,1010.1,1009.5,24.4,27.0,0,0,2014,12,14,32,3.5342917352885173,3.141592653589793,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94928,94928,2014-12-15,Adelaide,14.8,29.0,0.0,24.8,,WSW,31.0,SSE,SW,4.0,17.0,48.0,38.0,1007.7,1003.9,20.0,27.4,0,0,2014,12,15,32,3.5342917352885173,5.105088062083414,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94929,94929,2014-12-16,Adelaide,14.4,24.4,0.0,7.2,,SW,59.0,NW,WSW,11.0,28.0,70.0,40.0,1003.3,1005.6,19.9,22.2,0,0,2014,12,16,32,3.9269908169872414,2.356194490192345,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94930,94930,2014-12-17,Adelaide,11.9,24.4,0.0,6.6,,W,31.0,NW,SW,6.0,19.0,50.0,30.0,1011.7,1009.0,16.7,23.7,0,0,2014,12,17,32,3.141592653589793,2.356194490192345,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94931,94931,2014-12-18,Adelaide,13.5,23.7,0.0,5.6,,W,43.0,WNW,SW,20.0,24.0,51.0,43.0,1011.3,1012.9,20.0,23.3,0,0,2014,12,18,32,3.141592653589793,2.748893571891069,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94932,94932,2014-12-19,Adelaide,11.2,23.9,0.0,6.0,,W,41.0,SSW,WSW,11.0,17.0,45.0,44.0,1020.4,1020.0,18.2,22.6,0,0,2014,12,19,32,3.141592653589793,4.319689898685965,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94933,94933,2014-12-20,Adelaide,12.9,30.3,0.0,,,WSW,26.0,ESE,SW,7.0,13.0,50.0,25.0,1019.6,1015.2,19.1,29.3,0,0,2014,12,20,32,3.5342917352885173,5.890486225480862,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94934,94934,2014-12-21,Adelaide,17.2,36.1,0.0,,,NW,35.0,NE,W,15.0,15.0,20.0,18.0,1011.5,1009.9,30.3,34.8,0,0,2014,12,21,32,2.356194490192345,0.7853981633974483,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94935,94935,2014-12-22,Adelaide,22.6,26.0,0.0,22.4,,WNW,39.0,ENE,SSW,6.0,7.0,60.0,51.0,1006.8,1007.3,24.4,25.6,0,1,2014,12,22,32,2.748893571891069,0.3926990816987241,4.319689898685965,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94936,94936,2014-12-23,Adelaide,17.7,23.8,1.6,1.2,,SW,50.0,SW,SW,15.0,26.0,73.0,55.0,1013.0,1015.3,18.8,21.8,1,0,2014,12,23,32,3.9269908169872414,3.9269908169872414,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94937,94937,2014-12-24,Adelaide,12.7,24.3,0.0,6.6,,SW,39.0,SSE,SW,11.0,24.0,54.0,45.0,1018.1,1015.0,17.4,22.8,0,0,2014,12,24,32,3.9269908169872414,5.105088062083414,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94938,94938,2014-12-25,Adelaide,12.6,23.5,0.0,,,SW,46.0,WSW,WSW,13.0,24.0,54.0,49.0,1014.7,1013.2,17.8,21.9,0,0,2014,12,25,32,3.9269908169872414,3.5342917352885173,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94939,94939,2014-12-26,Adelaide,10.2,23.4,0.0,,,SSE,35.0,SSW,SE,19.0,17.0,49.0,30.0,1020.4,1018.2,16.5,22.3,0,0,2014,12,26,32,5.105088062083414,4.319689898685965,5.497787143782138,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94940,94940,2014-12-27,Adelaide,11.5,25.9,0.0,18.6,,SW,31.0,N,WSW,6.0,19.0,51.0,39.0,1021.2,1018.1,17.8,24.6,0,0,2014,12,27,32,3.9269908169872414,1.5707963267948966,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94941,94941,2014-12-28,Adelaide,13.3,30.4,0.0,,,W,30.0,NNW,WSW,7.0,11.0,39.0,23.0,1015.3,1010.3,21.5,29.3,0,1,2014,12,28,32,3.141592653589793,1.9634954084936207,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94942,94942,2014-12-29,Adelaide,16.3,23.0,1.4,13.2,,W,56.0,W,WSW,22.0,22.0,94.0,48.0,1008.1,1010.4,17.3,20.6,1,0,2014,12,29,32,3.141592653589793,3.141592653589793,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94943,94943,2014-12-30,Adelaide,16.2,23.7,0.0,,,W,41.0,WSW,SW,19.0,17.0,64.0,55.0,1016.0,1015.9,18.4,22.6,0,0,2014,12,30,32,3.141592653589793,3.5342917352885173,3.9269908169872414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94944,94944,2014-12-31,Adelaide,12.1,28.1,0.0,11.0,,SW,31.0,NNE,WSW,2.0,13.0,58.0,39.0,1017.6,1013.4,18.4,26.8,0,0,2014,12,31,32,3.9269908169872414,1.1780972450961724,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94945,94945,2015-01-01,Adelaide,15.1,37.0,0.0,,,WNW,31.0,SW,NNW,11.0,9.0,43.0,20.0,1012.1,1009.3,23.9,34.2,0,0,2015,1,1,32,2.748893571891069,3.9269908169872414,1.9634954084936207,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94946,94946,2015-01-02,Adelaide,23.2,44.1,0.0,,,NW,41.0,N,NW,17.0,20.0,12.0,10.0,1009.4,1006.7,34.9,42.8,0,0,2015,1,2,32,2.356194490192345,1.5707963267948966,2.356194490192345,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94947,94947,2015-01-03,Adelaide,24.4,38.2,0.0,,,SW,56.0,SSW,S,15.0,28.0,33.0,17.0,1005.8,1007.3,29.2,35.4,0,0,2015,1,3,32,3.9269908169872414,4.319689898685965,9.42477796076938,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94948,94948,2015-01-04,Adelaide,17.7,30.5,0.0,,,S,33.0,SSE,SE,13.0,13.0,51.0,33.0,1016.4,1014.8,21.6,28.9,0,0,2015,1,4,32,9.42477796076938,5.105088062083414,5.497787143782138,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94949,94949,2015-01-05,Adelaide,18.2,34.9,0.0,43.4,,ESE,50.0,,SE,0.0,13.0,45.0,28.0,1016.7,1014.7,24.1,32.4,0,0,2015,1,5,32,5.890486225480862,,5.497787143782138,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94950,94950,2015-01-06,Adelaide,23.7,39.4,0.0,10.2,,ESE,48.0,ENE,WSW,11.0,19.0,31.0,25.0,1015.4,1013.1,30.2,38.0,0,0,2015,1,6,32,5.890486225480862,0.3926990816987241,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94951,94951,2015-01-07,Adelaide,27.0,42.2,0.0,10.8,,W,46.0,N,WNW,17.0,17.0,29.0,23.0,1011.8,1008.7,35.1,39.4,0,1,2015,1,7,32,3.141592653589793,1.5707963267948966,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94952,94952,2015-01-08,Adelaide,21.8,27.2,8.2,7.6,,SSW,52.0,S,N,9.0,15.0,94.0,64.0,1010.5,1008.6,22.3,25.6,1,1,2015,1,8,32,4.319689898685965,9.42477796076938,1.5707963267948966,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94953,94953,2015-01-09,Adelaide,19.4,21.4,2.6,2.6,,SSE,46.0,SW,SE,4.0,17.0,75.0,69.0,1009.3,1007.8,20.0,19.6,1,1,2015,1,9,32,5.105088062083414,3.9269908169872414,5.497787143782138,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94954,94954,2015-01-10,Adelaide,14.6,20.2,8.8,,,SE,50.0,ESE,NE,15.0,13.0,79.0,67.0,1010.1,1010.1,14.7,20.0,1,1,2015,1,10,32,5.497787143782138,5.890486225480862,0.7853981633974483,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94955,94955,2015-01-11,Adelaide,14.6,28.3,2.4,,,ENE,35.0,SSE,ESE,13.0,19.0,73.0,51.0,1013.8,1010.4,18.4,26.3,1,0,2015,1,11,32,0.3926990816987241,5.105088062083414,5.890486225480862,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94956,94956,2015-01-12,Adelaide,18.3,29.9,0.0,9.0,,N,31.0,ENE,W,15.0,11.0,66.0,83.0,1008.3,1005.1,25.2,25.3,0,1,2015,1,12,32,1.5707963267948966,0.3926990816987241,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94957,94957,2015-01-13,Adelaide,18.6,20.5,16.8,2.8,,W,50.0,WNW,WSW,17.0,22.0,94.0,84.0,1004.4,1004.5,18.7,19.4,1,1,2015,1,13,32,3.141592653589793,2.748893571891069,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94958,94958,2015-01-14,Adelaide,17.1,23.5,2.2,2.4,,WSW,41.0,S,WSW,20.0,20.0,59.0,51.0,1011.6,1011.5,18.8,22.4,1,0,2015,1,14,32,3.5342917352885173,9.42477796076938,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94959,94959,2015-01-15,Adelaide,15.9,24.0,0.0,6.2,,WSW,35.0,S,W,13.0,20.0,59.0,48.0,1014.3,1012.7,18.4,22.8,0,0,2015,1,15,32,3.5342917352885173,9.42477796076938,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94960,94960,2015-01-16,Adelaide,13.2,25.6,0.0,5.0,,WSW,35.0,NE,W,2.0,15.0,69.0,48.0,1013.0,1012.0,18.4,24.5,0,0,2015,1,16,32,3.5342917352885173,0.7853981633974483,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94961,94961,2015-01-17,Adelaide,17.9,25.3,0.0,,,WSW,39.0,SSW,WSW,13.0,19.0,59.0,38.0,1015.9,1015.3,19.2,23.9,0,0,2015,1,17,32,3.5342917352885173,4.319689898685965,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94962,94962,2015-01-18,Adelaide,15.8,25.8,0.0,,,SSE,37.0,S,SE,9.0,11.0,50.0,41.0,1019.0,1016.4,18.3,24.1,0,0,2015,1,18,32,5.105088062083414,9.42477796076938,5.497787143782138,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94963,94963,2015-01-19,Adelaide,15.8,31.7,0.0,19.2,,ESE,31.0,ENE,W,11.0,6.0,43.0,28.0,1014.1,1010.0,20.9,29.6,0,0,2015,1,19,32,5.890486225480862,0.3926990816987241,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94964,94964,2015-01-20,Adelaide,20.7,33.1,0.0,8.0,,N,46.0,NE,WNW,11.0,24.0,36.0,46.0,1001.4,998.8,26.9,29.4,0,0,2015,1,20,32,1.5707963267948966,0.7853981633974483,2.748893571891069,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94965,94965,2015-01-21,Adelaide,17.8,28.1,0.6,5.8,,W,43.0,S,WSW,11.0,11.0,76.0,50.0,1010.5,1010.0,20.1,27.2,0,0,2015,1,21,32,3.141592653589793,9.42477796076938,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94966,94966,2015-01-22,Adelaide,15.5,31.5,0.0,5.2,,WSW,37.0,N,WSW,4.0,19.0,61.0,42.0,1011.0,1008.7,21.6,30.2,0,0,2015,1,22,32,3.5342917352885173,1.5707963267948966,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94967,94967,2015-01-23,Adelaide,18.1,26.0,0.0,7.0,,SSW,41.0,SSW,WSW,13.0,20.0,71.0,48.0,1009.9,1008.7,21.9,25.1,0,0,2015,1,23,32,4.319689898685965,4.319689898685965,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94968,94968,2015-01-24,Adelaide,15.2,25.4,0.0,,,SSW,54.0,WNW,W,19.0,19.0,58.0,46.0,1008.9,1007.7,19.6,24.8,0,0,2015,1,24,32,4.319689898685965,2.748893571891069,3.141592653589793,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94969,94969,2015-01-25,Adelaide,14.4,22.4,0.0,,,SW,44.0,SSW,WSW,19.0,24.0,52.0,37.0,1013.5,1014.3,17.6,21.3,0,0,2015,1,25,32,3.9269908169872414,4.319689898685965,3.5342917352885173,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94970,94970,2015-01-26,Adelaide,14.9,21.4,0.0,,,SSE,39.0,SSE,SSE,13.0,22.0,55.0,45.0,1018.6,1017.1,17.1,19.6,0,0,2015,1,26,32,5.105088062083414,5.105088062083414,5.105088062083414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94971,94971,2015-01-27,Adelaide,13.5,23.4,0.0,25.6,,SSE,44.0,S,SE,11.0,17.0,47.0,41.0,1018.6,1016.4,17.3,21.9,0,0,2015,1,27,32,5.105088062083414,9.42477796076938,5.497787143782138,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
94972,94972,2015-01-28,Adelaide,13.4,25.8,0.0,5.6,,SSE,43.0,ESE,SSE,11.0,15.0,55.0,33.0,1018.4,1015.7,16.2,25.5,0,0,2015,1,28,32,5.105088062083414,5.890486225480862,5.105088062083414,-34.9281805,138.5999312,SA,Cloud9am_Cloud3pm,4,6
